"id","carat","cut","color","clarity","depth","table","price","x","y","z"
"26517",2.12,"Very Good","H","SI2",62.3,59,16151,8.15,8.19,5.09
"26526",2.3,"Ideal","I","SI2",61.8,57,16181,8.45,8.48,5.23
"26532",2.2,"Premium","I","SI2",62.4,55,16190,8.41,8.34,5.23
"26535",3.67,"Premium","I","I1",62.4,56,16193,9.86,9.81,6.13
"26549",1.87,"Premium","E","SI1",61.9,58,16232,7.94,7.88,4.9
"26554",2.66,"Good","H","SI2",63.8,57,16239,8.71,8.65,5.54
"26557",1.6,"Ideal","F","VS2",60.2,55.5,16240,7.6,7.66,4.59
"26563",1.23,"Ideal","D","VVS1",62.4,57,16253,6.88,6.83,4.28
"26567",2.04,"Ideal","F","SI2",62.3,57,16261,8.05,8.13,5.04
"26588",2.01,"Good","I","VS2",62.4,62,16304,7.91,7.99,4.96
"26590",2.03,"Premium","I","VS2",60.5,62,16309,8.22,8.17,4.96
"26591",2.03,"Premium","I","VS2",58.5,60,16309,8.37,8.34,4.89
"26594",1.74,"Ideal","G","VS2",61.7,56,16316,7.72,7.68,4.75
"26604",1.6,"Ideal","G","VVS1",60.8,56,16339,7.58,7.54,4.6
"26606",1.8,"Ideal","F","SI1",61.4,54,16340,7.86,7.82,4.81
"26609",2.54,"Very Good","H","SI2",63.5,56,16353,8.68,8.65,5.5
"26616",2.02,"Premium","I","SI1",60.9,60,16368,8.13,8.1,4.94
"26626",2.03,"Very Good","I","SI1",62.3,60,16392,8.01,8.07,5.01
"26630",2.02,"Ideal","J","VS1",61.8,57,16397,8.06,8.13,5
"26647",2.18,"Ideal","J","VS2",60.3,57,16427,8.41,8.45,5.08
"26649",2.06,"Premium","G","SI2",61.8,58,16437,8.1,8.15,5.02
"26656",2.13,"Very Good","G","SI2",57.9,60,16462,8.41,8.56,4.91
"26657",2,"Very Good","E","SI2",59.5,58,16462,8.17,8.27,4.89
"26661",1,"Ideal","D","IF",60.7,57,16469,6.44,6.48,3.92
"26666",2,"Premium","D","SI2",60.8,60,16484,8.15,8.1,4.94
"26686",0.32,"Ideal","E","SI2",61,56,427,4.42,4.44,2.7
"26696",0.31,"Ideal","J","VS1",61.7,55.1,429,4.36,4.39,2.7
"26711",0.32,"Very Good","G","VS1",62.1,56,645,4.4,4.43,2.74
"26725",0.32,"Ideal","G","VS1",61.6,56,645,4.38,4.42,2.71
"26731",2.03,"Ideal","G","SI2",62.5,56,16505,8.1,8.05,5.05
"26739",1.52,"Good","F","VS1",63.4,60,16519,7.25,7.3,4.61
"26740",1.51,"Ideal","F","VS1",62.1,56,16520,7.38,7.34,4.57
"26745",3.01,"Ideal","J","I1",65.4,60,16538,8.99,8.93,5.86
"26746",2,"Good","I","VS2",63.3,56,16544,7.98,8.03,5.07
"26752",2.24,"Very Good","I","SI2",61.7,57.7,16558,8.37,8.43,5.18
"26768",2.28,"Ideal","J","VS1",62.6,54.2,16592,8.37,8.41,5.25
"26770",1.59,"Ideal","G","VVS1",59.9,56,16599,7.57,7.64,4.55
"26780",2.01,"Premium","I","VS2",60.5,60,16626,8.15,8.17,4.94
"26781",2.01,"Very Good","I","VS2",62.7,58,16626,7.94,7.98,4.99
"26783",1.52,"Premium","E","VS1",59.9,60,16628,7.39,7.47,4.45
"26786",2.1,"Ideal","H","SI2",63,57,16629,8.13,8.08,5.11
"26790",2.05,"Very Good","J","VS1",61.4,58.5,16641,8.13,8.16,5
"26797",2.24,"Premium","H","SI2",61.4,57,16656,8.43,8.35,5.15
"26802",2.01,"Very Good","H","VS2",63.5,59,16677,7.92,7.86,5.01
"26806",1.51,"Ideal","D","VS1",63,53.4,16688,7.28,7.3,4.6
"26816",2.36,"Ideal","I","SI2",62.8,55,16707,8.47,8.5,5.33
"26827",2.14,"Premium","H","SI2",62,60,16723,8.27,8.19,5.1
"26830",2.01,"Good","I","SI1",58.8,60,16731,8.27,8.19,4.84
"26836",2.01,"Premium","G","SI2",59,60,16733,8.31,8.26,4.89
"26840",2.03,"Premium","H","SI1",61.7,59,16747,8.1,8.17,5.02
"26844",2.07,"Ideal","J","VVS2",62.7,54,16769,8.17,8.12,5.11
"26848",2.01,"Premium","I","VS2",62.8,58,16778,8.01,7.94,5.01
"26852",2.01,"Premium","I","VS2",61,61,16778,8.15,7.99,4.92
"26862",2.03,"Premium","I","SI1",61.2,58,16787,8.21,8.16,5.01
"26869",1.5,"Premium","D","VS1",62.8,58,16793,7.29,7.26,4.57
"26873",2.31,"Very Good","I","SI1",62.5,55,16801,8.43,8.5,5.29
"26874",1.75,"Ideal","G","VS2",62.1,57,16803,7.73,7.69,4.79
"26878",1.4,"Ideal","F","VVS1",61.9,57,16808,7.2,7.14,4.44
"26880",1.71,"Premium","G","VS1",62.7,58,16813,7.66,7.62,4.79
"26881",1.71,"Ideal","G","VS2",61.8,57,16817,7.7,7.6,4.73
"26883",2.48,"Premium","I","VS2",60.1,58,16820,8.83,8.76,5.29
"26887",2.51,"Very Good","J","SI1",63.8,55,16842,8.51,8.6,5.46
"26900",2.05,"Premium","I","VS2",60.8,58,16896,8.26,8.19,5
"26902",2.03,"Ideal","H","SI1",64.4,54,16900,7.97,7.92,5.12
"26905",2.26,"Ideal","I","SI1",62.4,57,16904,8.43,8.37,5.24
"26910",2.49,"Ideal","J","SI1",63.8,54,16915,8.56,8.49,5.45
"26911",1.52,"Ideal","E","VS1",62.4,54,16916,7.32,7.39,4.59
"26916",2.53,"Premium","J","SI2",62.6,57,16934,8.77,8.67,5.46
"26923",2.28,"Premium","H","SI2",61.9,61,16954,8.42,8.32,5.18
"26934",3,"Fair","I","SI2",64.8,59,16970,8.93,8.73,5.72
"26935",1.73,"Premium","F","VS2",61.2,58,16975,7.76,7.69,4.73
"26944",2.09,"Premium","H","SI2",62.1,58,17001,8.17,8.22,5.09
"26946",2.01,"Very Good","F","SI2",62,54,17005,8.03,8.12,5.01
"26951",2.01,"Premium","G","SI2",59.9,62,17014,8.15,8.04,4.85
"26964",2.4,"Ideal","I","SI2",63.8,58,17039,8.41,8.37,5.35
"26970",2.04,"Ideal","F","SI2",62.4,56,17049,8.07,8.14,5.06
"26971",1.6,"Ideal","G","VS1",62,54,17050,7.53,7.5,4.6
"26972",2.27,"Good","J","VS1",59.3,61,17051,8.47,8.55,5.05
"26979",2.15,"Ideal","H","SI2",61.8,57,17063,8.24,8.3,5.11
"26986",2.01,"Premium","H","VS2",60.1,61,17068,8.14,8.06,4.87
"26988",2.13,"Premium","H","SI2",62.3,57,17073,8.24,8.16,5.11
"26993",2,"Very Good","I","VS2",63.1,60,17084,7.95,7.99,5.03
"26995",2.07,"Ideal","G","SI2",62,55,17095,8.23,8.13,5.07
"27005",2.01,"Good","E","SI2",62.3,61,17115,7.99,8.04,4.99
"27006",2.57,"Premium","E","SI2",61.3,60,17116,8.82,8.73,5.38
"27007",2.01,"Very Good","E","SI2",60.6,59,17118,8.11,8.25,4.96
"27010",2.01,"Ideal","I","SI1",59.9,60,17126,8.27,8.2,4.93
"27011",2.14,"Premium","D","SI2",59.8,59,17127,8.4,8.36,5.01
"27020",1.5,"Very Good","D","VS2",62.4,57,17153,7.2,7.25,4.51
"27023",2.22,"Very Good","I","SI1",62.4,55,17160,8.29,8.35,5.19
"27024",2.51,"Ideal","H","SI2",62,57,17162,8.72,8.67,5.39
"27026",2.02,"Premium","H","SI2",61.5,58,17166,8.14,8.1,4.99
"27040",0.32,"Very Good","G","VS1",61.7,55,645,4.37,4.41,2.71
"27041",0.32,"Ideal","H","VVS2",62,55,645,4.39,4.42,2.73
"27047",0.32,"Very Good","H","VVS2",62.9,57,645,4.36,4.39,2.75
"27048",0.32,"Ideal","H","VVS2",61.8,55,645,4.38,4.42,2.72
"27049",0.32,"Premium","F","VS2",61.2,59,645,4.4,4.42,2.7
"27051",0.42,"Good","F","SI2",64.1,56,646,4.76,4.72,3.04
"27054",0.35,"Ideal","G","VS2",61.3,56,646,4.54,4.58,2.8
"27056",0.28,"Premium","H","VVS1",59.9,62,646,4.28,4.23,2.55
"27057",0.28,"Premium","H","VVS1",61.5,58,646,4.22,4.17,2.58
"27059",0.41,"Good","F","I1",63.8,57,646,4.72,4.69,3
"27061",1.57,"Premium","E","VS1",61.4,58,17175,7.44,7.48,4.58
"27063",2.01,"Premium","E","SI2",58.9,60,17179,8.24,8.2,4.84
"27064",2.01,"Premium","E","SI2",62,61,17179,8.1,8.04,5
"27066",2.74,"Very Good","H","SI2",63.3,58,17184,8.88,8.84,5.61
"27071",2.3,"Ideal","I","SI1",62.2,60,17193,8.43,8.39,5.23
"27089",2.01,"Ideal","F","SI2",60,56,17220,8.17,8.22,4.92
"27090",2.15,"Premium","H","SI2",62.8,58,17221,8.22,8.17,5.15
"27096",2.25,"Premium","H","SI1",61.5,61,17233,8.47,8.41,5.19
"27099",2.05,"Premium","E","SI2",59.7,59,17237,8.39,8.27,4.97
"27102",2.02,"Ideal","H","SI1",62.5,54,17245,8.07,8.1,5.05
"27104",2.1,"Ideal","I","SI1",60.8,60,17250,8.24,8.35,5.04
"27106",1.61,"Ideal","F","VS1",62,55,17256,7.52,7.55,4.67
"27108",2.42,"Premium","I","VS1",59.8,59,17262,8.8,8.78,5.26
"27112",2.02,"Premium","H","SI1",62.1,61,17265,8.06,7.99,4.98
"27113",2.2,"Premium","H","SI1",61.2,59,17265,8.42,8.37,0
"27117",1.5,"Very Good","F","VVS1",60,60,17279,7.36,7.44,4.44
"27125",2.01,"Good","F","SI2",64,58,17313,7.94,7.83,5.05
"27127",1.51,"Very Good","F","VVS2",63.1,56,17317,7.32,7.26,4.6
"27130",2.04,"Ideal","J","IF",61.5,58,17327,8.11,8.14,5
"27132",1.58,"Ideal","G","IF",62.2,57,17329,7.45,7.51,4.65
"27133",1.7,"Good","F","VS1",57.6,63,17330,7.86,7.81,4.51
"27138",2.01,"Premium","H","SI1",61.8,58,17347,8.13,8.06,5
"27139",1.67,"Ideal","F","VS2",61.8,57,17351,7.62,7.58,4.7
"27151",2.04,"Premium","E","SI2",58.3,58,17379,8.35,8.31,4.86
"27162",2.5,"Fair","F","SI2",65.8,58,17405,8.38,8.31,5.49
"27163",2,"Good","G","SI1",63.6,61,17405,7.9,7.83,5
"27172",2.01,"Very Good","H","SI1",62.2,60,17434,8.05,8,4.99
"27176",2,"Good","H","SI1",58,58,17447,8.21,8.26,4.78
"27182",2.01,"Premium","H","SI1",59.6,59,17458,8.27,8.19,4.9
"27183",2.2,"Ideal","H","VS2",61.7,55,17460,8.41,8.38,5.18
"27184",2.08,"Ideal","H","SI1",61.3,56,17469,8.24,8.27,5.06
"27192",2.02,"Premium","H","SI1",61.1,60,17489,8.19,8.11,4.98
"27193",1.7,"Premium","G","VS1",61.2,57,17492,7.73,7.64,4.7
"27198",2.33,"Ideal","I","VS2",62,57,17504,8.52,8.45,5.26
"27202",1.51,"Premium","D","VS1",62.9,54,17515,7.29,7.22,4.56
"27206",2.01,"Ideal","I","VS1",62.5,56,17523,8,7.96,4.99
"27211",2,"Ideal","F","SI2",62.9,56,17534,7.94,8.01,5.02
"27219",2.01,"Ideal","G","SI2",61.9,57,17555,8,8.08,4.98
"27225",2.02,"Very Good","I","VS2",63.1,55,17581,8,8.09,5.08
"27227",1.03,"Ideal","D","IF",62,56,17590,6.55,6.44,4.03
"27244",2.08,"Premium","H","SI1",62.6,59,17617,8.1,8.13,5.08
"27249",2.06,"Premium","G","SI2",62.7,58,17650,8.12,8.09,5.08
"27269",2,"Ideal","F","SI2",62,57,17710,8.03,8.1,5
"27270",2.11,"Ideal","I","VS2",62.2,55,17712,8.2,8.26,5.12
"27277",1.65,"Ideal","G","IF",62.4,55,17729,7.61,7.53,4.72
"27289",2,"Very Good","H","SI1",63.3,59,17760,8.03,7.96,5.06
"27294",1.87,"Ideal","H","VS1",59.7,60,17761,7.98,8.04,4.78
"27302",2.01,"Ideal","F","SI2",61.3,60,17798,8.05,8.1,4.95
"27307",2.09,"Premium","H","SI2",60.6,59,17805,8.27,8.22,5
"27313",2.02,"Premium","E","SI2",59.8,58,17825,8.2,8.16,4.89
"27327",2,"Good","F","SI1",63,64,17869,7.67,7.76,4.86
"27334",2,"Ideal","I","VS1",62,57,17889,8.04,7.99,4.97
"27337",2.28,"Premium","H","SI2",62.1,59,17892,8.4,8.44,5.23
"27343",1.58,"Ideal","E","VS1",62.6,56,17894,7.41,7.44,4.65
"27351",2.08,"Ideal","I","VS2",62,56,17916,8.16,8.18,5.06
"27352",2.01,"Fair","G","VS2",67.5,55,17917,7.7,7.79,5.23
"27353",2.39,"Very Good","J","VS1",59.6,60,17920,8.71,8.77,5.21
"27369",0.28,"Ideal","F","IF",62.4,55,646,4.17,4.2,2.61
"27383",0.41,"Very Good","F","SI2",60.8,58,647,4.78,4.83,2.92
"27390",0.41,"Ideal","J","VS1",62.7,57,647,4.72,4.75,2.97
"27392",1.54,"Ideal","F","VS1",60.5,56,17949,7.52,7.49,4.54
"27396",2.4,"Very Good","I","SI2",60.6,58.5,17955,8.59,8.67,5.24
"27401",2.08,"Ideal","J","IF",61,55,17986,8.32,8.25,5.05
"27407",2.09,"Ideal","I","VS2",62.5,56,17999,8.13,8.17,5.1
"27415",2.05,"Ideal","G","SI2",61.6,56,18017,8.11,8.16,5.01
"27419",2.04,"Good","H","SI1",58.4,60,18026,8.31,8.36,4.87
"27422",2.32,"Premium","I","SI1",61.2,58,18026,8.57,8.52,5.23
"27428",2.11,"Premium","E","SI2",62.4,61,18034,8.19,8.1,5.08
"27431",2.51,"Ideal","I","SI2",58.4,62,18037,8.87,8.79,5.15
"27441",2.19,"Very Good","E","SI2",62.4,61,18067,8.23,8.31,5.16
"27447",2.01,"Premium","G","SI1",61.8,60,18077,7.99,8.04,4.95
"27448",2.02,"Ideal","G","VS2",61.7,53,18077,8.14,8.04,4.99
"27454",1.7,"Very Good","E","VS2",58.6,60,18107,7.91,7.82,4.61
"27458",1.07,"Very Good","D","IF",60.9,58,18114,6.57,6.67,4.03
"27459",2.03,"Very Good","E","SI2",58.8,59,18115,8.23,8.28,4.85
"27461",2.04,"Premium","H","SI1",63,58,18115,8.1,8.03,5.08
"27462",2.02,"Premium","E","SI2",61,59,18117,8.18,8.12,4.97
"27468",2.08,"Ideal","G","SI2",61.8,56,18124,8.22,8.18,5.07
"27469",2.14,"Very Good","E","SI2",61.5,58,18125,8.24,8.31,5.09
"27472",1.78,"Ideal","F","VS2",60.9,56,18128,7.85,7.88,4.79
"27474",2.08,"Ideal","E","SI2",60.2,60,18128,8.28,8.32,5
"27481",1.5,"Ideal","F","VVS2",63.1,57,18159,7.32,7.23,4.59
"27497",2.3,"Ideal","I","VS2",62.6,56,18190,8.45,8.4,5.27
"27498",2.07,"Premium","I","VS2",61.2,58,18193,8.18,8.2,5.01
"27511",2.02,"Very Good","H","SI1",59.6,59,18236,8.27,8.35,4.95
"27516",3.01,"Fair","I","SI2",65.8,56,18242,8.99,8.94,5.9
"27517",3.01,"Fair","I","SI2",65.8,56,18242,8.99,8.94,5.9
"27519",3.01,"Good","I","SI2",63.9,60,18242,9.06,9.01,5.77
"27521",2.01,"Ideal","H","SI1",62.2,56,18252,8.03,8.05,5
"27522",2.52,"Premium","I","SI1",58.5,59,18252,8.9,8.87,5.2
"27530",1.7,"Ideal","G","VVS1",61,56,18279,7.62,7.67,4.66
"27531",1.07,"Premium","D","IF",60.9,58,18279,6.67,6.57,4.03
"27540",2.02,"Ideal","G","SI2",62,55,18296,8.16,8.1,5.04
"27543",1.93,"Ideal","F","SI1",59.5,60,18306,8.1,8.13,4.83
"27544",2.51,"Fair","H","SI2",64.7,57,18308,8.44,8.5,5.48
"27549",2.02,"Premium","F","SI2",61.7,58,18320,8.11,8.15,5.02
"27554",2.16,"Ideal","I","VS1",62.7,56,18342,8.28,8.2,5.17
"27559",2.07,"Premium","I","VS2",61.2,58,18359,8.2,8.18,5.01
"27562",2.6,"Ideal","J","SI2",62.5,56,18369,8.81,8.76,5.49
"27563",2.06,"Ideal","D","SI2",60.3,56,18371,8.29,8.25,4.99
"27571",2.09,"Very Good","H","SI1",61.1,56,18392,8.23,8.3,5.05
"27572",2.01,"Ideal","F","SI2",61.7,56,18394,8.12,8.16,5.02
"27574",2.02,"Very Good","H","VS2",62.7,58,18398,7.96,8.01,5.01
"27581",1.6,"Ideal","F","VS2",62,55,18421,7.49,7.54,4.66
"27587",2.44,"Very Good","J","VS2",58.1,60,18430,8.89,8.93,5.18
"27589",1.7,"Premium","F","VS1",60.6,58,18430,7.68,7.71,4.66
"27590",1.72,"Ideal","G","VVS2",62,57,18431,7.63,7.72,4.76
"27593",2.06,"Premium","G","SI1",61.5,58,18439,8.2,8.15,5.03
"27625",2.38,"Premium","H","VS1",60.9,59,18522,8.62,8.59,5.24
"27627",1.83,"Premium","G","VS2",60.5,59,18525,7.99,7.89,4.8
"27634",2.4,"Good","I","SI1",56.9,62,18541,8.87,8.81,5.03
"27645",1.6,"Ideal","F","VS1",60.5,57,18571,7.6,7.63,4.61
"27648",2.11,"Premium","D","SI2",60.9,60,18575,8.28,8.21,5.02
"27655",2.01,"Ideal","G","VS2",61.4,54,18607,8.16,8.09,4.99
"27660",2.03,"Very Good","G","SI1",60.1,60,18630,8.09,8.18,4.89
"27662",2.09,"Very Good","F","SI2",63.4,55,18640,8.18,8.11,5.16
"27666",2.05,"Ideal","H","VS2",61.6,57,18659,8.2,8.14,5.03
"27677",2.19,"Ideal","D","SI2",61.8,57,18693,8.23,8.49,5.17
"27693",0.41,"Ideal","J","VS1",62.4,55,648,4.75,4.77,2.97
"27705",0.36,"Ideal","H","SI1",61.5,57,648,4.6,4.57,2.82
"27708",0.36,"Good","E","SI2",63.7,54,648,4.55,4.52,2.89
"27709",0.32,"Ideal","H","VS2",62.5,55,648,4.42,4.38,2.75
"27710",0.32,"Ideal","H","VS2",62.2,57,648,4.38,4.36,2.72
"27711",0.32,"Premium","H","VS2",61.9,58,648,4.39,4.37,2.71
"27716",0.36,"Premium","E","SI2",60.6,59,648,4.61,4.57,2.78
"27725",2.01,"Very Good","G","SI1",63.1,59,18741,8.03,7.98,5.05
"27727",2.36,"Premium","H","SI2",59.4,58,18745,8.69,8.75,5.18
"27731",2.08,"Ideal","H","SI1",58.7,60,18760,8.36,8.4,4.92
"27740",2.8,"Good","G","SI2",63.8,58,18788,8.9,8.85,0
"27746",2,"Very Good","H","SI1",62.8,57,18803,7.95,8,5.01
"27752",0.32,"Premium","I","VS1",62.6,58,648,4.4,4.38,2.75
"27753",0.32,"Very Good","I","VS1",63.1,56,648,4.4,4.38,2.77
"27762",0.32,"Ideal","H","VS2",61.3,55,648,4.44,4.4,2.71
"27763",0.32,"Premium","H","VS2",60.7,58,648,4.46,4.43,2.7
"27766",0.32,"Ideal","H","VS2",62,55,648,4.42,4.39,2.73
"27773",0.32,"Premium","H","VS2",61.7,59,648,4.4,4.35,2.7
"27774",0.32,"Premium","H","VS2",61,60,648,4.41,4.35,2.67
"27781",0.32,"Premium","H","VS2",62.4,58,648,4.36,4.33,2.71
"27783",0.3,"Good","G","VS2",58.5,64,648,4.42,4.37,2.57
"27785",0.44,"Very Good","F","SI2",62.8,60,648,4.82,4.86,3.04
"27794",0.37,"Very Good","G","VS2",62.8,60,649,4.55,4.59,2.87
"27797",0.37,"Very Good","E","SI1",60.6,54,649,4.63,4.68,2.82
"27808",0.23,"Ideal","F","VVS2",61.6,54,650,3.97,3.99,2.45
"27810",0.3,"Ideal","H","VVS1",62.3,57,650,4.25,4.28,2.65
"27823",0.34,"Premium","D","SI2",59.2,59,650,4.58,4.54,2.7
"27831",0.31,"Very Good","G","VVS2",62.2,56,651,4.31,4.34,2.69
"27833",0.31,"Very Good","H","VVS1",61.2,56,651,4.37,4.39,2.68
"27855",0.31,"Ideal","G","VS1",61.3,56.4,652,4.36,4.39,2.69
"27860",0.3,"Ideal","F","VS1",62.3,53.8,652,4.3,4.33,2.69
"27862",0.31,"Ideal","I","IF",61.3,57,652,4.34,4.4,2.68
"27868",0.38,"Ideal","E","SI1",61.4,57,653,4.64,4.67,2.86
"27875",0.3,"Very Good","F","VS1",61.5,56,654,4.31,4.34,2.66
"27877",0.4,"Ideal","G","SI2",61.8,56,654,4.75,4.77,2.94
"27891",0.44,"Ideal","F","SI2",61.7,54,655,4.9,4.92,3.03
"27900",0.4,"Good","G","SI1",63.3,58,655,4.66,4.69,2.96
"27907",0.41,"Ideal","D","SI2",62.6,57,656,4.72,4.77,2.97
"27909",0.26,"Very Good","F","VVS2",62.6,56,657,4.09,4.11,2.56
"27913",0.26,"Very Good","E","VVS1",61.5,56,657,4.1,4.15,2.53
"27916",0.26,"Ideal","F","IF",61.6,56,657,4.07,4.11,2.52
"27917",0.32,"Very Good","D","VS2",62.9,59,657,4.36,4.39,2.75
"27920",0.32,"Ideal","E","VS1",59.5,57,657,4.45,4.49,2.66
"27927",0.38,"Premium","J","SI1",61.3,59,658,4.68,4.62,2.85
"27931",0.35,"Good","H","SI2",63.2,61,429,4.47,4.49,2.83
"27932",0.26,"Very Good","H","VS1",62.9,54,430,4.06,4.08,2.56
"27940",0.23,"Very Good","H","VVS2",62.4,55,431,3.91,3.94,2.45
"27945",0.23,"Very Good","G","VVS2",62.8,55,431,3.93,3.95,2.47
"27946",0.25,"Ideal","H","VS1",61.7,57,431,4.04,4.07,2.5
"27948",0.31,"Good","G","SI1",63.3,57,431,4.3,4.33,2.73
"27955",0.27,"Ideal","I","VS1",62.5,54,432,4.16,4.19,2.61
"27957",0.27,"Ideal","I","VS1",61.9,55,432,4.16,4.18,2.58
"27958",0.27,"Ideal","I","VS1",62,56,432,4.16,4.19,2.59
"27965",0.3,"Premium","F","VS1",61.5,59,658,4.31,4.33,2.66
"27968",0.3,"Ideal","E","VS2",61.8,55,658,4.33,4.35,2.68
"27971",0.3,"Premium","E","VS2",62,59,658,4.27,4.31,2.66
"27978",0.3,"Very Good","E","VS2",62.4,57,658,4.24,4.29,2.66
"27981",0.3,"Ideal","E","VS2",62,55,658,4.3,4.35,2.68
"27982",0.3,"Ideal","E","VS2",61.6,56,658,4.27,4.3,2.64
"27983",0.3,"Very Good","E","VS2",62.6,58,658,4.25,4.28,2.67
"27992",0.3,"Premium","E","VS2",62,60,658,4.23,4.26,2.63
"28003",0.3,"Premium","E","VS2",61.6,58,658,4.31,4.33,2.66
"28005",0.3,"Ideal","E","VS2",61.4,55,658,4.32,4.34,2.66
"28020",0.3,"Ideal","E","VS2",62.3,57,658,4.29,4.32,2.68
"28027",0.3,"Very Good","E","VS2",62.4,57,658,4.24,4.26,2.65
"28028",0.3,"Premium","F","VS1",60.5,60,658,4.29,4.31,2.6
"28034",0.3,"Ideal","E","VS2",61.7,55,658,4.3,4.32,2.66
"28035",0.3,"Ideal","E","VS2",62.5,56,658,4.28,4.3,2.68
"28040",0.41,"Good","F","SI1",64.4,56,659,4.69,4.72,3.03
"28044",0.35,"Very Good","G","VS1",62.6,56,659,4.49,4.52,2.82
"28046",0.29,"Very Good","G","VS1",58.1,59,660,4.39,4.42,2.56
"28047",0.32,"Very Good","G","VS1",60.8,56,660,4.45,4.48,2.71
"28049",0.3,"Very Good","E","VS1",63.4,55,660,4.26,4.29,2.71
"28061",0.38,"Ideal","E","SI1",62.3,53,660,4.65,4.69,2.91
"28073",0.3,"Premium","D","VS1",60.7,58,661,4.34,4.36,2.64
"28079",0.4,"Ideal","J","VVS2",61.9,55,662,4.74,4.79,2.95
"28080",0.4,"Ideal","J","VVS2",62.5,53,662,4.74,4.79,2.98
"28081",0.4,"Ideal","J","VVS2",61.8,55,662,4.76,4.79,2.95
"28083",0.31,"Ideal","D","VS2",62.4,57,662,4.34,4.31,2.7
"28085",0.3,"Premium","D","SI1",62.1,59,662,4.31,4.29,2.67
"28091",0.3,"Ideal","E","VS1",62.1,54.2,663,4.3,4.32,2.68
"28092",0.38,"Ideal","E","SI2",62.2,56,663,4.64,4.66,2.89
"28094",0.31,"Ideal","F","SI1",60.5,57,663,4.43,4.4,2.67
"28096",0.31,"Premium","F","SI1",60.7,58,663,4.38,4.35,2.65
"28107",0.36,"Premium","D","SI1",61.5,59,663,4.52,4.55,2.79
"28110",0.42,"Ideal","J","VS1",60.9,57,663,4.83,4.86,2.95
"28117",0.36,"Ideal","D","SI1",62.7,57,663,4.54,4.59,2.86
"28120",0.36,"Ideal","D","SI1",60.3,56,663,4.61,4.65,2.79
"28123",0.36,"Very Good","D","SI1",60.1,57,663,4.62,4.66,2.79
"28127",0.29,"Very Good","F","VVS2",60.2,58,664,4.29,4.35,2.6
"28133",0.29,"Very Good","D","VVS2",62.3,59,664,4.21,4.26,2.64
"28135",0.29,"Very Good","E","VVS1",58.9,59,664,4.33,4.4,2.57
"28138",0.42,"Ideal","J","VS1",61.4,55,664,4.83,4.85,2.97
"28145",0.3,"Ideal","G","VVS2",62.3,57,665,4.29,4.32,2.68
"28148",0.3,"Ideal","G","VVS2",61.4,57,665,4.29,4.31,2.64
"28151",0.3,"Ideal","G","VVS2",61,57,665,4.31,4.34,2.64
"28153",0.3,"Ideal","H","VVS1",61.1,58,665,4.33,4.35,2.65
"28157",0.3,"Ideal","H","VVS1",62,56,665,4.29,4.32,2.67
"28163",0.3,"Ideal","H","VVS1",61.6,57,665,4.3,4.34,2.66
"28166",0.3,"Ideal","H","VVS1",61.9,57,665,4.29,4.31,2.66
"28171",0.39,"Ideal","G","SI1",60.7,57,665,4.69,4.8,2.88
"28184",0.37,"Premium","H","SI1",60.4,59,666,4.63,4.58,2.78
"28185",0.37,"Premium","E","SI2",59.5,61,666,4.7,4.68,2.79
"28195",0.4,"Very Good","E","SI2",61.4,57,666,4.68,4.74,2.89
"28197",0.4,"Very Good","E","SI2",62.9,58,666,4.7,4.74,2.97
"28199",0.38,"Ideal","G","SI1",62.4,57,666,4.62,4.65,2.89
"28204",0.4,"Premium","D","SI2",62.2,58,666,4.71,4.75,2.94
"28209",0.4,"Good","I","VS2",63.8,54,666,4.68,4.72,3
"28210",0.4,"Premium","D","SI2",62.4,58,666,4.69,4.73,2.94
"28214",0.4,"Premium","D","SI2",59.9,60,666,4.74,4.78,2.85
"28215",0.38,"Good","J","VVS2",63.4,56,666,4.56,4.62,2.91
"28219",0.33,"Ideal","G","VS1",61.6,57,666,4.41,4.45,2.73
"28223",0.33,"Ideal","F","VS2",62.3,56,666,4.41,4.45,2.76
"28226",0.33,"Good","G","VS1",63.1,57,666,4.38,4.4,2.77
"28229",0.33,"Premium","G","VS1",60.8,59,666,4.43,4.45,2.7
"28231",0.33,"Ideal","H","VVS2",62.2,56,666,4.44,4.46,2.77
"28233",0.33,"Ideal","F","VS2",61.9,57,666,4.4,4.42,2.73
"28234",0.33,"Ideal","F","VS2",61.6,56,666,4.44,4.46,2.74
"28235",0.33,"Ideal","G","VS1",61.8,56,666,4.42,4.45,2.74
"28236",0.33,"Ideal","G","VS1",62.3,57,666,4.38,4.42,2.74
"28256",0.33,"Premium","F","VS2",62.1,59,666,4.4,4.45,2.75
"28260",0.33,"Premium","G","VS1",61.4,59,666,4.43,4.49,2.74
"28263",0.25,"Ideal","H","SI1",62.8,54,357,4.05,4.07,2.55
"28266",0.26,"Ideal","I","VS1",61.9,56,358,4.08,4.16,2.55
"28271",0.25,"Fair","E","VS1",55.2,64,361,4.21,4.23,2.33
"28273",0.23,"Very Good","D","VS2",62.7,58,362,3.86,3.89,2.43
"28280",0.31,"Premium","J","SI1",60.9,60,363,4.36,4.38,2.66
"28283",0.23,"Ideal","G","SI1",62,54,364,3.95,3.99,2.46
"28292",0.27,"Ideal","I","VS1",62.1,54,432,4.16,4.18,2.59
"28293",0.24,"Ideal","I","VS1",62,56,432,4,4.01,2.48
